model,structure,level,noise_std,kl_before,kl_after,fft_before,fft_after
nafnet_asym1,cose2_Fe_doped.png,1,0.008952392265200615,0.023126610551010274,0.024338524496554298,1.1925195712260785,0.1570607468547219
nafnet_asym1,cose2_Fe_doped.png,2,0.008778931573033333,0.02912806375823361,0.030061865082652767,1.2048560234050452,0.17038207256557591
nafnet_asym1,cose2_Fe_doped.png,4,0.008920510299503803,0.026469848190402268,0.02803591900964008,1.2012815747163343,0.1611355717573427
nafnet_asym1,cose2_Fe_doped.png,8,0.008801494725048542,0.024048710563196,0.025369984612255092,0.7194497469077517,0.11067158935003754
nafnet_asym1,cose2_Fe_doped.png,12,0.008522444404661655,0.048499655924341085,0.04547630738052061,0.7272631941396048,0.1216946202578584
nafnet_asym1,cose2_Fe_doped.png,16,0.008606900461018085,0.016375738197892512,0.02024410349984981,0.6291776774551783,0.15587787934267627
nafnet_asym1,cose2_Fe_doped.png,20,0.00835291389375925,0.022616831281315482,0.020874173711866333,1.1835937669568986,0.1925336846716077
nafnet_asym1,cose2_Fe_doped.png,28,0.008258257061243057,0.034876961856151835,0.03712268294694532,0.7281639327293884,0.15503506547487844
nafnet_asym1,cose2_Fe_doped.png,36,0.007929611951112747,0.02866429941292476,0.026154569935584668,1.1204036366303751,0.2030255531965295
nafnet_asym1,cro2_Vacancy-Anion-03.png,1,0.0266097579151392,0.04932818567990869,0.035269051270156185,1.4846780406904334,0.150060341322562
nafnet_asym1,cro2_Vacancy-Anion-03.png,2,0.025281596928834915,0.06007033820844687,0.03463732980522395,0.7794649328261019,0.11487328547233608
nafnet_asym1,cro2_Vacancy-Anion-03.png,4,0.026183973997831345,0.06000770217795787,0.029436931516721325,1.414553054320949,0.14415260577883474
